loss,accuracy,epoch
3.602766752243042,0.03846153989434242,1
2.471709728240967,0.42307692766189575,2
1.6838068962097168,0.6538461446762085,3
1.2879170179367065,0.8461538553237915,4
1.0015408992767334,0.7692307829856873,5
0.8632124662399292,0.7692307829856873,6
0.7796887159347534,0.807692289352417,7
0.6737409830093384,0.8846153616905212,8
0.5716930031776428,0.9230769276618958,9
0.4716868996620178,0.9230769276618958,10
0.4370458424091339,0.9230769276618958,11
0.3808513879776001,0.9615384340286255,12
0.33065304160118103,0.9615384340286255,13
0.26938596367836,0.9615384340286255,14
0.26092010736465454,0.9615384340286255,15
0.2353591024875641,0.9615384340286255,16
0.2299727350473404,0.9615384340286255,17
0.19416822493076324,1.0,18
0.1861678659915924,1.0,19
0.1639028638601303,1.0,20
0.1566912978887558,1.0,21
0.14102569222450256,1.0,22
0.1334320306777954,1.0,23
0.12393523752689362,1.0,24
0.11755691468715668,1.0,25
0.11167261004447937,1.0,26
0.1068464145064354,1.0,27
0.10253456979990005,1.0,28
0.0986425131559372,1.0,29
