loss,accuracy,epoch
3.602766752243042,0.03846153989434242,1
2.3261444568634033,0.5769230723381042,2
2.3948655128479004,0.5,3
3.0608465671539307,0.6153846383094788,4
2.82566237449646,0.6153846383094788,5
2.7623391151428223,0.5769230723381042,6
2.2774205207824707,0.692307710647583,7
1.84278404712677,0.807692289352417,8
1.0823185443878174,0.807692289352417,9
0.873344361782074,0.7692307829856873,10
1.1051714420318604,0.8461538553237915,11
0.6281718611717224,0.8846153616905212,12
0.1969316601753235,0.9230769276618958,13
0.17773349583148956,0.8846153616905212,14
0.3972160220146179,0.9615384340286255,15
0.07003224641084671,1.0,16
