loss,accuracy,epoch
3.360119104385376,0.07692307978868484,1
2.8474209308624268,0.26923078298568726,2
4.934314250946045,0.38461539149284363,3
4.377099990844727,0.3461538553237915,4
2.212667465209961,0.5769230723381042,5
1.3172948360443115,0.6153846383094788,6
1.2646249532699585,0.6153846383094788,7
1.1968995332717896,0.6153846383094788,8
0.9638350605964661,0.6153846383094788,9
0.7339133024215698,0.7307692170143127,10
0.5933036208152771,0.807692289352417,11
0.5024211406707764,0.8461538553237915,12
0.45619723200798035,0.8461538553237915,13
0.3899227976799011,0.8846153616905212,14
0.33821895718574524,0.8846153616905212,15
0.2809053361415863,0.8846153616905212,16
0.19847442209720612,0.9230769276618958,17
0.15189078450202942,0.9230769276618958,18
0.1138952299952507,0.9615384340286255,19
0.07109834253787994,1.0,20
