loss,accuracy,epoch
3.5081522464752197,0.07692307978868484,1
2.0558273792266846,0.38461539149284363,2
2.5716755390167236,0.6153846383094788,3
2.7236146926879883,0.5384615659713745,4
2.784878730773926,0.692307710647583,5
2.9167726039886475,0.6538461446762085,6
2.879354953765869,0.692307710647583,7
2.365504503250122,0.7307692170143127,8
2.0553224086761475,0.7307692170143127,9
1.6156375408172607,0.807692289352417,10
0.9475957155227661,0.8461538553237915,11
0.2746655344963074,0.9615384340286255,12
0.17796804010868073,0.9615384340286255,13
0.12079331278800964,0.9615384340286255,14
0.08961068838834763,1.0,15
