loss,accuracy,epoch
3.3074705600738525,0.03846153989434242,1
4.949917316436768,0.1538461595773697,2
4.60528564453125,0.3076923191547394,3
5.138923645019531,0.26923078298568726,4
4.768960475921631,0.3461538553237915,5
2.8490865230560303,0.4615384638309479,6
1.8949965238571167,0.4615384638309479,7
1.493918538093567,0.5384615659713745,8
1.4758423566818237,0.5384615659713745,9
1.2970980405807495,0.6538461446762085,10
1.128266453742981,0.692307710647583,11
0.962234616279602,0.7307692170143127,12
0.8985176682472229,0.6538461446762085,13
0.7742315530776978,0.7307692170143127,14
0.5934572815895081,0.807692289352417,15
0.5168442130088806,0.7692307829856873,16
0.43898865580558777,0.8846153616905212,17
0.3072848618030548,0.9230769276618958,18
0.255761981010437,0.9615384340286255,19
0.2420402616262436,0.8846153616905212,20
0.16571316123008728,0.9615384340286255,21
0.1468971073627472,0.9615384340286255,22
0.1449287384748459,0.9615384340286255,23
0.10211528092622757,0.9615384340286255,24
0.09073179215192795,0.9615384340286255,25
