loss,accuracy,epoch
3.3074705600738525,0.03846153989434242,1
372.2048645019531,0.07692307978868484,2
442.29559326171875,0.07692307978868484,3
463.3927917480469,0.19230769574642181,4
472.9017333984375,0.19230769574642181,5
199.82603454589844,0.3076923191547394,6
43.869930267333984,0.26923078298568726,7
16.95654296875,0.23076923191547394,8
11.320058822631836,0.26923078298568726,9
9.586421012878418,0.3076923191547394,10
9.409310340881348,0.3076923191547394,11
5.344690799713135,0.19230769574642181,12
4.417190074920654,0.26923078298568726,13
5.2066497802734375,0.23076923191547394,14
5.109749794006348,0.23076923191547394,15
4.605616569519043,0.23076923191547394,16
4.016537189483643,0.23076923191547394,17
3.795677423477173,0.23076923191547394,18
3.5828652381896973,0.23076923191547394,19
4.936757564544678,0.19230769574642181,20
3.4143786430358887,0.23076923191547394,21
3.35502290725708,0.23076923191547394,22
3.2217862606048584,0.23076923191547394,23
3.1119980812072754,0.23076923191547394,24
2.96901273727417,0.23076923191547394,25
2.791923761367798,0.23076923191547394,26
2.7173473834991455,0.23076923191547394,27
2.7688446044921875,0.23076923191547394,28
2.832618474960327,0.23076923191547394,29
2.8389716148376465,0.23076923191547394,30
5.218119144439697,0.19230769574642181,31
2.7825193405151367,0.23076923191547394,32
2.7611196041107178,0.23076923191547394,33
2.735010862350464,0.23076923191547394,34
2.7003748416900635,0.23076923191547394,35
2.657449960708618,0.23076923191547394,36
2.620880365371704,0.23076923191547394,37
2.6103479862213135,0.23076923191547394,38
2.6197619438171387,0.23076923191547394,39
2.6230661869049072,0.23076923191547394,40
2.606757879257202,0.23076923191547394,41
2.5741782188415527,0.23076923191547394,42
2.536412239074707,0.23076923191547394,43
2.512113094329834,0.23076923191547394,44
2.5130133628845215,0.23076923191547394,45
2.527163028717041,0.23076923191547394,46
2.5350239276885986,0.23076923191547394,47
2.5314035415649414,0.23076923191547394,48
2.520724058151245,0.23076923191547394,49
2.507490873336792,0.23076923191547394,50
2.495582342147827,0.23076923191547394,51
2.4882938861846924,0.23076923191547394,52
2.487208843231201,0.23076923191547394,53
2.6280760765075684,0.19230769574642181,54
2.497769832611084,0.23076923191547394,55
2.420820951461792,0.26923078298568726,56
2.4395651817321777,0.23076923191547394,57
2.4272677898406982,0.23076923191547394,58
2.3841464519500732,0.26923078298568726,59
2.3564953804016113,0.26923078298568726,60
2.3431742191314697,0.26923078298568726,61
2.352617025375366,0.26923078298568726,62
2.3367769718170166,0.26923078298568726,63
3.4529504776000977,0.26923078298568726,64
2.329465389251709,0.26923078298568726,65
2.333711624145508,0.26923078298568726,66
2.322174310684204,0.26923078298568726,67
2.3183035850524902,0.26923078298568726,68
2.3163671493530273,0.26923078298568726,69
2.3165221214294434,0.26923078298568726,70
2.316006898880005,0.26923078298568726,71
2.3143198490142822,0.26923078298568726,72
2.3128669261932373,0.26923078298568726,73
2.3121321201324463,0.26923078298568726,74
2.3115179538726807,0.26923078298568726,75
2.3102004528045654,0.26923078298568726,76
2.308393716812134,0.26923078298568726,77
2.307089328765869,0.26923078298568726,78
2.306942939758301,0.26923078298568726,79
2.3077034950256348,0.26923078298568726,80
2.30845308303833,0.26923078298568726,81
2.3084511756896973,0.26923078298568726,82
2.307717800140381,0.26923078298568726,83
2.306703805923462,0.26923078298568726,84
2.3060169219970703,0.26923078298568726,85
2.305867910385132,0.26923078298568726,86
2.306070566177368,0.26923078298568726,87
2.3062987327575684,0.26923078298568726,88
2.3062994480133057,0.26923078298568726,89
2.306033134460449,0.26923078298568726,90
2.3056445121765137,0.26923078298568726,91
2.305351734161377,0.26923078298568726,92
2.3052849769592285,0.26923078298568726,93
2.3053762912750244,0.26923078298568726,94
2.3054633140563965,0.26923078298568726,95
2.30544376373291,0.26923078298568726,96
2.305324077606201,0.26923078298568726,97
2.3051772117614746,0.26923078298568726,98
2.3050711154937744,0.26923078298568726,99
2.305025100708008,0.26923078298568726,100
