loss,accuracy,epoch
3.411313533782959,0.03846153989434242,1
3.38230299949646,0.19230769574642181,2
5.148526668548584,0.26923078298568726,3
3.7885262966156006,0.4615384638309479,4
2.4411425590515137,0.38461539149284363,5
1.5668280124664307,0.4615384638309479,6
1.3485751152038574,0.6538461446762085,7
1.2055211067199707,0.6538461446762085,8
1.0055420398712158,0.6538461446762085,9
0.7504063248634338,0.8461538553237915,10
0.5643078088760376,0.8846153616905212,11
0.40971866250038147,0.8846153616905212,12
0.3420114517211914,0.8846153616905212,13
0.2098778933286667,0.9615384340286255,14
0.1619318425655365,0.9615384340286255,15
0.11522415280342102,0.9615384340286255,16
0.07316982001066208,0.9615384340286255,17
